No,UHH
1,65.0080085821241
2,64.6635714049428
3,64.64722146723497
4,64.6635714049428
5,64.6635714049428
6,64.64722146723497
7,64.66956302079622
8,64.64171954920184
9,64.64722146723497
10,64.64722146723497
11,64.64171954920184
12,64.60028236130047
13,64.67506493882932
14,64.67506493882932
15,64.72984826360621
16,64.67506493882932
17,64.68595203560352
18,64.63901292966902
19,64.68595203560352
20,64.68595203560352
21,64.70286277587189
22,64.72984826360621
23,64.72984826360621
24,64.74675900387457
25,64.70286277587189
26,64.74675900387457
27,64.74675900387457
28,64.74675900387457
29,64.70286277587189
30,64.70286277587189
31,64.70286277587189
32,64.70286277587189
33,64.70286277587189
34,64.74675900387457
35,64.70286277587189
36,64.70286277587189
37,64.74675900387457
38,64.74675900387457
39,64.70286277587189
40,64.70286277587189
41,64.70286277587189
42,64.74675900387457
43,64.70286277587189
44,64.74675900387457
45,64.79145360727436
46,64.83534983527706
47,64.79145360727436
48,64.77036007052712
49,64.79145360727436
50,64.79145360727436
51,64.79145360727436
52,64.79145360727436
53,64.79145360727436
54,64.79145360727436
55,64.83534983527706
56,64.64722146723497
57,64.79145360727436
58,64.83534983527706
59,64.79145360727436
60,61.93078231168601
61,64.64722146723497
62,64.78794381532333
63,64.89262387843849
64,64.77036007052712
65,64.89262387843849
66,64.77036007052712
67,64.81126867604756
68,64.78135616340853
69,64.89262387843849
70,64.77036007052712
71,64.89262387843849
72,64.90208503329887
73,64.77036007052712
74,64.89262387843849
75,64.77036007052712
76,64.89262387843849
77,64.77036007052712
78,64.77036007052712
79,64.89262387843849
80,64.78794381532333
81,64.77036007052712
82,64.76014078477476
83,64.77036007052712
84,64.83534983527706
85,64.77036007052712
86,64.89262387843849
87,64.89262387843849
88,64.89262387843849
89,64.77036007052712
90,65.01064411420688
91,64.89262387843849
92,64.77036007052712
93,64.96283186565894
94,64.96283186565894
95,64.78794381532333
96,64.96283186565894
97,64.78794381532333
98,64.96283186565894
99,64.98615672638316
100,64.78794381532333
101,64.85214693691712
102,64.78794381532333
103,64.96283186565894
104,64.98615672638316
105,64.79006828911642
106,65.02305189116915
107,64.78794381532333
108,65.04637675189336
109,64.81126867604756
110,65.04637675189336
111,65.04637675189336
112,64.81126867604756
113,64.77036007052712
114,64.81126867604756
115,65.04637675189336
116,64.78794381532333
117,64.85214693691712
118,64.95284390394869
119,65.04637675189336
120,64.81126867604756
121,64.85214693691712
122,64.85214693691712
123,65.04637675189336
124,64.81126867604756
125,64.85214693691712
126,65.04637675189336
127,64.85214693691712
128,64.85214693691712
129,65.04637675189336
130,65.04637675189336
131,65.04637675189336
132,65.04637675189336
133,65.04637675189336
134,64.85214693691712
135,65.04637675189336
136,65.04637675189336
137,65.04637675189336
138,65.04637675189336
139,64.85214693691712
140,64.85214693691712
141,64.85214693691712
142,64.85214693691712
143,64.85214693691712
144,64.85214693691712
145,64.85214693691712
146,64.85214693691712
147,64.85214693691712
148,65.04637675189336
149,64.85214693691712
150,65.04637675189336
151,64.85214693691712
152,65.04637675189336
153,64.85214693691712
154,65.04637675189336
155,64.89195183238525
156,64.93456464026701
157,64.93456464026701
158,64.93456464026701
159,65.08898955977514
160,65.12879445524325
161,64.89475974479889
162,64.93456464026701
163,64.93456464026701
164,65.12879445524325
165,64.93456464026701
166,64.93456464026701
167,65.12879445524325
168,65.12879445524325
169,64.93456464026701
170,64.93456464026701
171,64.91371251078242
172,65.10794232575866
173,64.91371251078242
174,65.10794232575866
175,64.87283424991284
176,64.72645980159115
177,64.9206896165674
178,64.54166444240902
179,64.72645980159115
180,64.78100648421523
181,64.60965849985025
182,64.78100648421523
183,64.78100648421523
184,64.60965849985025
185,64.78100648421523
186,64.78100648421523
187,64.59852265079365
188,64.60965849985025
189,64.78100648421523
190,64.78100648421523
191,64.60965849985025
192,64.78100648421523
193,64.76568897657083
194,64.60965849985025
195,64.60965849985025
196,64.78100648421523
197,64.76861371313089
198,64.78100648421523
199,64.60965849985025
200,64.52956006196987
201,64.78100648421523
202,64.60965849985025
203,64.47657575039821
204,64.78100648421523
205,64.75812037622872
206,64.75812037622872
207,64.58677239186375
208,64.75812037622872
209,64.58677239186375
210,64.58677239186375
211,64.78100648421523
212,64.47657575039821
213,64.64792373476318
214,64.47657575039821
215,64.47657575039821
216,64.7579095167537
217,64.7579095167537
218,64.58656153238873
219,64.87567475856135
220,64.57958424319034
221,64.60965849985025
222,64.70432677419637
223,64.70432677419637
224,64.46942479261071
225,64.65532735389382
226,64.59253093960639
227,64.42118295524142
228,64.32590479390912
229,64.62906382588454
230,64.55446510816796
231,64.49725277827407
232,64.32590479390912
233,64.3147689448525
234,64.32590479390912
235,64.32590479390912
236,64.25833514786888
237,64.48397185869837
238,64.25833514786888
239,64.25833514786888
240,64.48397185869837
241,64.25833514786888
242,64.32590479390912
243,64.32590479390912
244,64.25833514786888
245,64.48397185869837
246,64.25833514786888
247,64.48397185869837
248,64.48397185869837
249,64.48397185869837
250,64.18859174791822
251,64.48397185869837
252,64.48397185869837
253,64.16145006526544
254,64.48397185869837
255,64.25783858658092
256,64.48397185869837
257,64.52865026378801
258,64.48397185869837
259,64.16145006526544
260,64.48397185869837
261,64.16145006526544
262,64.48397185869837
263,64.48397185869837
264,64.48397185869837
265,64.16145006526544
266,64.48397185869837
267,64.48397185869837
268,64.16145006526544
269,64.48397185869837
270,64.16145006526544
271,64.48397185869837
272,64.48397185869837
273,64.48397185869837
274,64.2311934652161
275,64.2311934652161
276,64.16145006526544
277,64.16145006526544
278,64.2311934652161
279,64.51818854665069
280,64.26541015316842
281,64.19566675321776
282,64.51818854665069
283,64.26541015316842
284,64.19566675321776
285,64.32596859472686
286,64.31990460614388
287,64.53956994144552
288,64.53956994144552
289,64.28679154796325
290,64.34734998952169
291,64.53956994144552
292,64.53956994144552
293,64.53956994144552
294,64.53956994144552
295,64.34734998952169
296,64.53956994144552
297,64.53956994144552
298,64.34734998952169
299,64.30526127711886
300,64.30526127711886
301,64.30526127711886
302,64.30526127711886
303,64.53956994144552
304,64.53956994144552
305,64.30526127711886
306,64.53956994144552
307,64.53956994144552
308,64.53956994144552
309,64.24254788987716
310,64.53956994144552
311,64.24254788987716
312,64.24254788987716
313,64.24254788987716
314,64.30526127711886
315,64.24254788987716
316,64.30526127711886
317,64.24254788987716
318,64.53956994144552
319,64.61553254828313
320,64.31851049671477
321,64.61553254828313
322,64.31851049671477
323,56.33371655699702
324,56.33371655699702
325,56.33371655699702
326,56.33371655699702
327,55.944735843984574
328,56.33371655699702
329,56.09820719576188
330,56.26616346259686
331,56.26616346259686
332,56.030654101361726
333,56.09820719576188
334,56.030654101361726
335,56.26616346259686
336,56.030654101361726
337,56.26616346259686
338,56.030654101361726
339,56.030654101361726
340,56.26616346259686
341,56.26616346259686
342,56.26616346259686
343,56.20947708929202
344,56.26616346259686
345,55.88026492532037
346,56.29284708739813
347,56.007515073056986
348,55.92055637923451
349,56.29284708739813
350,55.93158282807275
351,56.29284708739813
352,56.29284708739813
353,55.92055637923451
354,56.29284708739813
355,55.92055637923451
356,56.29284708739813
357,56.29284708739813
358,56.29284708739813
359,56.13221548667526
360,56.056205048968906
361,56.176125452825524
362,56.29284708739813
363,55.88880476574757
364,56.29284708739813
365,55.88880476574757
366,56.29284708739813
367,56.29284708739813
368,56.176125452825524
369,56.176125452825524
370,56.29284708739813
371,56.176125452825524
372,56.176125452825524
373,55.92773238526956
374,56.31475267793905
375,56.31475267793905
376,55.92773238526956
377,56.31475267793905
378,55.92773238526956
379,56.31475267793905
380,56.31475267793905
381,56.19803104336645
382,56.31475267793905
383,56.31475267793905
384,55.93875883410779
385,56.31475267793905
386,56.111563011273034
387,56.31475267793905
388,55.841264353176136
389,55.789634883086855
390,55.713199469361534
391,55.68435177185357
392,55.463789584695895
393,54.80766595235404
394,55.789634883086855
395,55.33786115359128
396,55.32683470475304
397,55.32683470475304
398,55.789634883086855
399,55.32683470475304
400,54.96468396907732
401,55.794670426556564
402,55.36362186170969
403,55.63392051980659
404,55.821800648462904
405,55.33210233124517
406,55.833595404448836
407,55.86983749783252
408,55.78836654063749
409,55.46192958327008
410,55.732228241366975
411,55.46192958327008
412,55.86983749783252
413,55.46192958327008
414,55.732228241366975
415,55.83783065547002
416,55.61176585581487
417,55.17247084683268
418,55.17247084683268
419,55.78836654063749
420,55.139064229022345
421,55.43052690477843
422,56.153582024931595
423,56.153582024931595
424,55.7010047011492
425,55.7010047011492
426,55.85164340422506
427,56.46741594241854
428,56.2444529399326
429,55.913762850458
430,55.91992250447036
431,56.20155779942441
432,56.121634355900134
433,56.18446757527313
434,56.21526324786146
435,55.93362795290741
436,56.18446757527313
437,56.21526324786146
438,56.22676422633504
439,56.239635566574805
440,56.26305844784166
441,56.239635566574805
442,55.72409041064582
443,56.239635566574805
444,56.26305844784166
445,56.26305844784166
446,56.01221882547593
447,56.239635566574805
448,56.01221882547593
449,56.239635566574805
450,56.239635566574805
451,56.239635566574805
452,56.26305844784166
453,56.01221882547593
454,56.26305844784166
455,56.239635566574805
456,56.2282086272211
457,56.26305844784166
458,56.26305844784166
459,56.22265006500741
460,56.22265006500741
461,56.26305844784166
462,56.256657595555865
463,56.26305844784166
464,56.26305844784166
465,56.156137279468595
466,56.156137279468595
467,56.156137279468595
468,55.82565343605741
469,56.121472538587284
470,56.156137279468595
471,56.156137279468595
472,55.82565343605741
473,55.809271160045526
474,56.1050902625754
475,56.156137279468595
476,56.156137279468595
477,56.156137279468595
478,55.809271160045526
479,56.156137279468595
480,56.156137279468595
481,55.75081340541589
482,56.22651534424647
483,56.22386886498768
484,56.406054591485926
485,56.110278215652585
486,55.82631753760712
487,56.406054591485926
488,56.368637537601515
489,56.33320949138303
490,56.09123244544598
491,56.06726609197318
492,56.362926410103576
493,56.362926410103576
494,55.86097036289978
495,56.00374716711096
496,55.58216976386457
497,56.04872664727512
498,56.45154761228144
499,56.13843679220265
500,55.03613917007114
501,57.936668971465025
502,57.431458252278425
503,57.333054915894664
504,57.14985709940666
505,57.17990238649878
506,57.0451046679301
507,57.00151734766386
508,57.5800913621637
509,57.00151734766386
510,57.00151734766386
511,57.04258908359421
512,56.97057834866719
513,57.03156263475597
514,57.12593702839162
515,56.972784498995736
516,57.12593702839162
517,56.9699240858532
518,56.9699240858532
519,56.972784498995736
520,57.12593702839162
521,56.9699240858532
522,56.9699240858532
523,57.08162495461457
524,56.90851474838765
525,56.90851474838765
526,56.90851474838765
527,56.89305462815185
528,56.890194215009316
529,56.78326368429929
530,56.78326368429929
531,56.78326368429929
532,53.28885212028027
533,53.366778508855525
534,53.43468630222866
535,53.43468630222866
536,53.30586291175262
537,53.278031596742245
538,53.278031596742245
539,53.30586291175262
540,53.30586291175262
541,53.43468630222866
542,53.278031596742245
543,53.43468630222866
544,53.278031596742245
545,53.278031596742245
546,53.278031596742245
547,53.43468630222866
548,53.278031596742245
549,53.30049444407193
550,53.3233999500243
551,53.3233999500243
552,55.28766293106774
553,55.46341599030655
554,53.3233999500243
555,53.3233999500243
556,53.48005465551073
557,53.3233999500243
558,53.3233999500243
559,53.35123126503468
560,53.66046484249016
561,53.66046484249016
562,53.529601747252066
563,53.41208269315139
564,53.295873698712406
565,53.28484724987416
566,53.49470512310884
567,53.49470512310884
568,53.61063623001068
569,53.49470512310884
570,53.61063623001068
571,53.44751223909589
572,53.556773602732264
573,53.49182933122717
574,53.339128256020906
575,53.46570570810815
576,51.94087633280132
577,51.88097941404726
578,52.32612105056924
579,52.19928650717894
580,52.19928650717894
581,52.19928650717894
582,52.19928650717894
583,51.660833013869315
584,51.794063265956694
585,51.794063265956694
586,51.734166347202645
587,51.874539456432885
588,51.874539456432885
589,51.874539456432885
590,51.874539456432885
591,51.93464253767884
592,65.61232021940174
593,65.39612493805257
594,65.1042368860684
595,65.47609054460499
596,66.81146619003644
597,66.81146619003644
598,66.97366234457462
599,66.82181214409003
600,65.8738778311654
