No,UHH
1,71.82792179666626
2,61.38474365481277
3,63.101382843969446
4,61.154385877164444
5,63.11936550054853
6,62.31348989940275
7,63.02468238058887
8,56.45885422370135
9,55.042266014981124
10,55.8683997947371
11,57.4953706312048
12,67.78311563225213
13,71.74301088332895
14,68.99047489651161
15,67.86849988564701
16,59.48485247433739
17,59.473350124305725
18,59.49704534455138
19,59.36635175449846
20,53.86255813934353
21,53.522282799137955
22,54.4773057135369
23,53.48300180242079
24,53.44363285237763
25,55.80744774534718
26,53.119720973818005
27,54.06825939880298
28,55.970525304074
29,56.09952022819054
30,57.62182555041591
31,60.59361661676194
32,58.55501331580522
33,56.75033079535181
34,57.43677710870241
35,57.41666252325533
36,57.70119299843663
37,57.71257498039259
38,57.67456984171833
39,57.89666963567437
40,58.85966580354336
41,59.15130965263067
42,58.26750412292551
43,58.07141956372272
44,59.15234904609443
45,58.41091545971889
46,59.34960680146551
47,59.75240255286416
48,59.8491384944654
49,59.600116456453776
50,59.94521971558766
51,59.58780749897652
52,59.65060326168281
53,59.22803316351701
54,68.45765293663648
55,70.65469507675822
56,71.6846452241286
57,69.406474301631
58,68.49061406548988
59,69.29686746535694
60,67.07261807238883
61,67.20401539612982
62,66.83375059280725
63,67.42911226248809
64,68.80142205247084
65,66.9929818327855
66,68.38164001717995
67,68.91149414931195
68,68.49184139257366
69,69.656070966716
70,69.58964830361339
71,70.83272493572154
72,69.67946195524242
73,69.02990697102418
74,68.92066785965258
75,68.22300683403454
76,68.28098923905641
77,69.09881057253865
78,68.34257091477595
79,68.57802692241553
80,68.56749361471988
81,68.2127500086778
82,68.00010363065165
83,68.8434583440316
84,68.20328735765646
85,68.73496996272134
86,67.78997735534931
87,71.57023328522718
88,71.09846349054219
89,70.14910415296528
90,70.1115541593472
91,70.21015877876026
92,70.36606950893443
93,70.45830958327966
94,70.38350117440083
95,70.12258472376494
96,70.02079795745821
97,69.68971519025229
98,70.32007663420454
99,69.88238255491534
100,70.02266457800874
101,69.81365091206165
102,71.02065609045898
103,70.078535561631
104,69.81268733976484
105,70.12068293425932
106,70.2744164445304
107,70.1126633801482
108,69.86398689152031
109,70.0466278558197
110,69.9888552580428
111,70.07251616108424
112,69.95992628666473
113,69.7703415050192
114,69.85078421188271
115,69.82182005458608
116,69.76764552599325
117,69.81150882927726
118,69.75759520167799
119,69.71715723535934
120,69.76862493078958
121,69.88345693485707
122,69.83192180343647
123,69.88345693485707
124,69.81180506276948
125,70.13012675343627
126,69.87011644018594
127,69.84435330196997
128,69.74026847344827
129,70.00364628260081
130,70.44132270684395
131,70.13881572975825
132,70.01162798871518
133,69.63335515933753
134,69.53044594941774
135,69.78456550048708
136,69.28439025881251
137,69.36735006888564
138,69.45730720996909
139,69.50971836615774
140,69.67003042483104
141,69.83439568261646
142,69.72825419659668
143,69.79659362104236
144,69.11486299790629
145,69.5393058459199
146,69.39633389257244
147,69.61015154804807
148,69.79776741904539
149,69.46792675432145
150,69.27925554288426
151,69.62096638600268
152,69.36111366770703
153,68.88667083611519
154,69.88698283333693
155,69.01588237463966
156,69.52553638182188
157,69.41510663688051
158,72.18939718087282
159,72.35325700946649
160,72.3300864146016
161,70.96370031612312
162,71.39699818247774
163,68.65249252550458
164,68.11452601507044
165,67.20278159732212
166,65.05368001971723
167,64.39346861817923
168,68.6218505972357
169,68.8333647326887
170,68.87893187701054
171,68.06157738920211
172,70.59678592526915
173,71.64886446236918
174,71.62790860564205
175,71.80077740262533
176,71.12856241620624
177,72.19767665281628
178,71.99883536863814
179,70.78292222038583
180,70.14380643831089
181,71.4837405806406
182,70.7152432616046
183,69.86793155713107
184,71.07620196862888
185,70.16174340932365
186,70.1137993769725
187,69.96798537135852
188,70.62364629806873
189,69.37147658800748
190,69.52736649349279
191,69.27014794703963
192,69.14621821430943
193,69.59177765965536
194,68.48265409026604
195,69.13072162710512
196,70.5863373483078
197,67.89654870895507
198,65.96557006903399
199,65.87413980898671
200,66.60369008018006
201,66.9789585985985
202,64.63444190205789
203,64.47849147492683
204,64.36742060776606
205,64.83516406240943
206,64.80751315251028
207,64.04262330081751
208,64.50227781296257
209,64.35856571131495
210,64.51510154948997
211,64.1145653185684
212,64.40385831809121
213,64.47966117343852
214,64.47966117343852
215,64.29824055736964
216,63.81799965510291
217,64.40436960290877
218,64.6743078577926
219,64.52585994251703
220,64.1602403165388
221,64.36740585629906
222,65.13321007521431
223,65.53352316788992
224,63.98623030655402
225,65.70482851645626
226,65.6239842805676
227,65.39819858121162
228,65.1245610910618
229,65.06000663194493
230,65.06000663194493
231,65.00251176055752
232,65.1741868451774
233,64.7964792332241
234,65.11750297822933
235,65.01880985725036
236,64.99519871014554
237,65.1910512729426
238,65.07137792416202
239,65.06724403367438
240,65.48577722238062
241,65.3570513120955
242,64.84876778238134
243,65.32518622392715
244,64.95572714409454
245,65.45085924143787
246,64.80582472019303
247,65.40390091438893
248,64.75472486103591
249,65.11520992816571
250,65.40390091438893
251,64.82244840435395
252,65.28935333659602
253,65.38253784964625
254,65.28935333659602
255,65.28935333659602
256,65.10078713120387
257,64.5143319666557
258,64.99192579151574
259,65.27264068349993
260,64.63734239412581
261,65.00975263626297
262,65.41347713759336
263,65.29438650356195
264,65.38261854637223
265,65.41347713759336
266,65.28869584588297
267,65.36560387162902
268,65.38085768977298
269,65.4193062620941
270,65.21124459723984
271,65.05516404979878
272,65.06819593049445
273,65.11875095065211
274,65.10901289838505
275,64.67751440668971
276,64.99954895808396
277,64.89034153948698
278,64.32480513530159
279,64.89034153948698
280,64.84590759822723
281,64.94145015788035
282,64.84590759822723
283,64.94145015788035
284,64.94391061982141
285,64.9257902055122
286,64.9257902055122
287,64.80571673742475
288,64.10255641600153
289,64.85586011906427
290,64.9693782316061
291,64.35112931715422
292,64.5197270189961
293,64.25971531362156
294,64.35112931715422
295,64.32092617544566
296,64.1523284736038
297,64.70849904529354
298,64.8994150091463
299,64.70022742228986
300,64.66478687647026
301,65.20898742841445
302,64.9622699281877
303,65.5899242737055
304,63.540145370638655
305,63.71008659135684
306,62.22539254070663
307,63.76697181847661
308,62.32689951536465
309,63.81325331351245
310,63.544071009506986
311,63.18341671219508
312,65.9668020689826
313,65.79644999198159
314,65.57788139405322
315,66.03768566923141
316,66.415042708351
317,66.10786417504922
318,64.91956057362381
319,64.66671553247043
320,64.48411043866933
321,64.13684789023729
322,64.17165154479186
323,64.33746993219437
324,64.62491089321591
325,64.8897346859469
326,57.695708864945445
327,57.94941693742804
328,58.13983631447022
329,57.75566463986001
330,57.76427659528048
331,57.71226527280583
332,57.63502798540269
333,57.79961880316616
334,56.23775079427353
335,57.378211671518194
336,57.642155264600845
337,57.10750496178233
338,56.87462153223013
339,56.57618700482755
340,55.482360344361034
341,55.541958158417714
342,57.97592535119309
343,55.2353373479456
344,56.41857098723962
345,56.51140525520377
346,54.74284352362332
347,56.325260747619886
348,54.54204380806576
349,57.14118386568353
350,56.178067078746096
351,57.103320084808004
352,56.12419380602801
353,57.103320084808004
354,55.37446863555027
355,56.08957426046106
356,57.00423670246961
357,55.36836890742162
358,56.91855777785288
359,54.573939975641416
360,56.80304405739914
361,55.58479420987477
362,56.85569509847321
363,56.38310620144924
364,56.63190998113688
365,54.98839576739666
366,56.71682915292714
